frame_num,a,b,c,d
0,80.220458984375,93.53414916992188,80.15788269042969,93.01262664794922
1,92.36672973632812,89.74909973144531,92.1618423461914,89.8013916015625
2,76.95438385009766,118.2271957397461,77.0015640258789,117.90535736083984
3,110.43892669677734,102.99143981933594,110.31822204589844,102.86699676513672
4,85.43524932861328,104.25418853759766,86.06196594238281,104.9872055053711
5,103.2199935913086,113.43399047851562,103.05812072753906,113.997802734375
6,109.11791229248047,159.31629943847656,108.86741638183594,159.00405883789062
7,63.087364196777344,95.86260223388672,63.79447937011719,95.95693969726562
8,104.26571655273438,85.13014221191406,104.63137817382812,84.88309478759766
9,52.53396224975586,122.20140075683594,53.23283767700195,121.99520874023438
10,113.55823516845703,149.90846252441406,113.99758911132812,150.0040283203125
11,121.16581726074219,98.79534149169922,121.46611785888672,98.72792053222656
12,79.77942657470703,92.36164093017578,79.42220306396484,91.9248275756836
13,97.73584747314453,162.0426025390625,97.6840591430664,162.38845825195312
14,59.11433029174805,106.34380340576172,58.90190505981445,106.14264678955078
15,53.40169906616211,121.9425048828125,54.10232162475586,121.86610412597656
16,119.03409576416016,108.53494262695312,118.9007339477539,108.21039581298828
17,125.16510009765625,142.81527709960938,124.84784698486328,143.18150329589844
18,123.5392074584961,12.303834915161133,123.21436309814453,12.371905326843262
19,107.57198333740234,106.6091079711914,108.35564422607422,107.63275146484375
20,127.94397735595703,226.49656677246094,128.42330932617188,225.93702697753906
21,105.46105194091797,128.26048278808594,105.88076782226562,128.43145751953125
22,78.52098846435547,143.83404541015625,78.71724700927734,145.75735473632812
23,175.7555694580078,95.09007263183594,176.5473175048828,95.53738403320312
24,65.50312805175781,112.3326187133789,65.43475341796875,112.79605102539062
25,74.77359008789062,148.78363037109375,75.36124420166016,149.0237579345703
26,115.72175598144531,150.4615936279297,116.0688705444336,150.65493774414062
27,138.04818725585938,71.91793823242188,137.3884735107422,71.6880874633789
28,23.029300689697266,43.104488372802734,23.408130645751953,43.31049346923828
29,116.39631652832031,118.5518569946289,117.15462493896484,119.72908020019531
30,109.22041320800781,129.81353759765625,109.41328430175781,130.03781127929688
31,128.0086669921875,226.46759033203125,128.4556884765625,225.93797302246094
