frame_num,a,b,c,d
0,87.98519897460938,166.77073669433594,87.91350555419922,166.54319763183594
1,114.07093811035156,157.96978759765625,114.16356658935547,158.00108337402344
2,118.79241180419922,138.916259765625,118.62277221679688,139.10171508789062
3,99.53665924072266,170.64036560058594,98.93480682373047,170.52549743652344
4,136.97747802734375,154.37538146972656,137.09494018554688,154.2745819091797
5,127.58475494384766,150.53419494628906,127.60054779052734,150.76475524902344
6,83.76375579833984,187.2474822998047,83.5976333618164,187.15249633789062
7,119.10952758789062,176.52633666992188,119.70398712158203,176.12118530273438
8,125.66844177246094,163.1169891357422,125.67728424072266,163.18185424804688
9,182.348388671875,201.56629943847656,180.99180603027344,200.8375701904297
10,63.71312713623047,176.5266876220703,63.763118743896484,176.2884521484375
11,74.48773956298828,179.0069580078125,74.62261962890625,179.06959533691406
12,79.82829284667969,164.55137634277344,79.65643310546875,164.30783081054688
13,104.62085723876953,196.57907104492188,103.93030548095703,196.20603942871094
14,162.89012145996094,184.41522216796875,161.67056274414062,184.083740234375
15,110.58602142333984,129.26361083984375,110.6878662109375,129.277099609375
16,158.94065856933594,200.8112030029297,158.23870849609375,200.53379821777344
17,187.4190673828125,191.04078674316406,187.13641357421875,189.74703979492188
18,95.2751235961914,187.83372497558594,94.89529418945312,187.4678192138672
19,136.8159637451172,160.25628662109375,136.81822204589844,159.90133666992188
20,160.79942321777344,207.8013153076172,159.87376403808594,206.8651123046875
21,138.0669403076172,191.33705139160156,137.90447998046875,191.87118530273438
22,143.57064819335938,160.1459503173828,143.8582763671875,160.05856323242188
23,148.21881103515625,176.60838317871094,147.27272033691406,176.64170837402344
24,135.5097198486328,169.66224670410156,134.20240783691406,169.50457763671875
25,56.440460205078125,160.60235595703125,56.887821197509766,160.37692260742188
26,150.80908203125,188.9381561279297,150.25306701660156,188.36520385742188
27,101.64647674560547,120.62091827392578,101.56029510498047,120.197021484375
28,110.2518310546875,209.4698028564453,111.55125427246094,208.18699645996094
29,144.2922821044922,175.03392028808594,143.46871948242188,175.3706512451172
30,138.83203125,198.80453491210938,137.46234130859375,198.9507293701172
31,127.93736267089844,183.31695556640625,127.47467803955078,183.22161865234375
32,178.00088500976562,187.01588439941406,177.05630493164062,186.57554626464844
33,112.35395050048828,178.4853973388672,112.32538604736328,178.09129333496094
34,144.7401885986328,211.91293334960938,144.81649780273438,211.7176513671875
35,171.8057403564453,200.73587036132812,171.0505828857422,200.74270629882812
36,152.8717041015625,166.69931030273438,152.7167205810547,166.6124725341797
37,126.3770523071289,202.24966430664062,125.25910186767578,202.2983856201172
38,182.090576171875,210.10545349121094,181.06507873535156,210.35609436035156
39,87.95135498046875,107.09251403808594,87.81066131591797,107.04620361328125
40,135.69142150878906,189.47421264648438,135.6110382080078,189.69029235839844
41,98.9976806640625,154.8197784423828,99.08283233642578,154.8872833251953
42,76.94806671142578,72.87410736083984,76.95796966552734,73.1072769165039
43,172.1565704345703,205.19969177246094,171.9429931640625,205.2010040283203
44,113.85169219970703,228.47262573242188,113.29095458984375,228.45164489746094
45,106.0542221069336,145.76309204101562,105.68221282958984,146.34661865234375
46,133.33364868164062,165.98431396484375,132.5185546875,166.09873962402344
47,128.973388671875,187.472412109375,128.58645629882812,187.0934295654297
48,159.46949768066406,172.139892578125,158.7183380126953,172.19732666015625
49,85.94369506835938,157.6070556640625,86.06922912597656,157.6109619140625
50,61.003143310546875,73.264892578125,61.616092681884766,73.35830688476562
51,113.65301513671875,144.6629180908203,113.0176010131836,144.5989990234375
52,105.36678314208984,167.88755798339844,105.34367370605469,167.87539672851562
53,66.0894775390625,170.9708251953125,66.09518432617188,170.5911407470703
54,147.3898162841797,163.2350616455078,147.52505493164062,163.28990173339844
55,121.2266845703125,226.0260772705078,120.83241271972656,225.85784912109375
56,185.9971923828125,198.44500732421875,184.8005828857422,197.92416381835938
57,149.8215789794922,167.20452880859375,149.34263610839844,167.21641540527344
58,179.4558563232422,191.9417724609375,178.02981567382812,191.13267517089844
59,155.64707946777344,168.32058715820312,155.58702087402344,167.78758239746094
60,119.09040069580078,184.3083953857422,119.0008316040039,183.62335205078125
61,119.34903717041016,186.28172302246094,119.18374633789062,185.4650115966797
62,65.44741821289062,116.80071258544922,65.67999267578125,116.68920135498047
63,56.377716064453125,60.016578674316406,56.87055587768555,59.79750061035156
64,66.59080505371094,122.919677734375,67.30140686035156,122.76508331298828
65,18.346494674682617,98.52605438232422,17.96895980834961,98.66771697998047
66,140.9420166015625,210.0530548095703,140.21392822265625,208.9103240966797
67,73.6573257446289,135.2254180908203,74.20104217529297,134.02476501464844
68,82.70938873291016,172.92027282714844,81.73381042480469,175.05978393554688
69,92.46560668945312,110.14727020263672,92.1681137084961,109.87157440185547
70,64.56117248535156,80.71957397460938,64.87440490722656,81.00423431396484
71,67.30696105957031,147.3258514404297,66.13067626953125,147.40525817871094
72,167.7054901123047,187.63539123535156,166.5774383544922,187.5262908935547
