frame_num,a,b,c,d
0,145.22996520996094,198.12991333007812,142.93601989746094,202.2468719482422
1,133.6845703125,141.1339569091797,131.97793579101562,142.99835205078125
2,159.44602966308594,201.36468505859375,156.85357666015625,203.90658569335938
3,172.12579345703125,206.24061584472656,168.5984344482422,210.05929565429688
4,111.66270446777344,168.2841339111328,111.53081512451172,170.03329467773438
5,135.53196716308594,188.10897827148438,133.46214294433594,190.3679656982422
6,184.4775848388672,210.5299835205078,181.755615234375,214.40548706054688
7,126.53546142578125,173.82440185546875,125.09598541259766,175.08226013183594
8,90.51150512695312,173.3500518798828,93.11747741699219,174.21107482910156
9,121.21698760986328,136.11737060546875,120.579833984375,137.01583862304688
10,96.3026123046875,165.106689453125,98.01593017578125,165.59825134277344
11,33.64708709716797,134.43116760253906,34.186492919921875,134.4091339111328
12,57.713924407958984,160.13278198242188,59.60065841674805,158.9824981689453
13,148.1168212890625,137.1249542236328,146.8737335205078,136.60928344726562
14,70.89070892333984,156.4213104248047,72.1945571899414,154.7700958251953
15,177.06256103515625,122.96468353271484,174.83157348632812,121.46784973144531
16,142.1056671142578,173.28688049316406,138.26226806640625,175.15731811523438
17,79.50813293457031,166.9668731689453,82.25434112548828,166.5594482421875
18,111.4176254272461,130.5189208984375,110.62162780761719,131.4327392578125
19,201.7120361328125,205.7437286376953,198.0957794189453,208.16683959960938
20,151.1646728515625,212.7265167236328,150.93507385253906,216.50537109375
21,106.81877899169922,142.1359100341797,105.31482696533203,142.1879119873047
22,140.6157684326172,87.38533020019531,139.2951202392578,87.5351791381836
23,53.73550796508789,114.96709442138672,53.75963592529297,117.3780288696289
24,105.10250091552734,179.26416015625,106.49153137207031,181.18199157714844
25,107.79812622070312,94.5957260131836,106.9541015625,94.88533782958984
26,80.05748748779297,117.0954818725586,79.07779693603516,116.36833953857422
27,63.017337799072266,123.83879089355469,61.42436599731445,126.97435760498047
28,180.82664489746094,76.4284896850586,178.86257934570312,76.20429992675781
29,195.16529846191406,191.5237579345703,189.73326110839844,192.61045837402344
30,46.05728530883789,77.23606872558594,45.340171813964844,77.13407135009766
31,199.37965393066406,212.05657958984375,197.59939575195312,215.6645965576172
32,18.405412673950195,174.1833953857422,22.21786117553711,176.15489196777344
33,225.21315002441406,243.20582580566406,238.23805236816406,247.69874572753906
34,209.3173065185547,217.28988647460938,209.00311279296875,221.19662475585938
35,87.63153839111328,124.17302703857422,85.80953979492188,124.10811614990234
36,207.47467041015625,235.32632446289062,207.91819763183594,239.1549835205078
37,56.12032699584961,124.96847534179688,55.01291275024414,126.80391693115234
38,84.95991516113281,154.81939697265625,86.69625854492188,154.7690887451172
39,154.70437622070312,180.57762145996094,149.80911254882812,182.7552032470703
40,173.03106689453125,17.521324157714844,172.92349243164062,17.173961639404297
41,190.5436553955078,80.72030639648438,189.0305633544922,81.44898223876953
42,160.4611053466797,60.88935852050781,159.0564422607422,60.38658142089844
43,85.73468780517578,24.214244842529297,85.54025268554688,24.07805824279785
44,63.34428405761719,143.99082946777344,64.32432556152344,142.93319702148438
45,107.04375457763672,35.39280700683594,105.87788391113281,36.171504974365234
46,201.5001983642578,180.9903106689453,196.63255310058594,182.6471405029297
47,180.17820739746094,196.83924865722656,175.32876586914062,199.11744689941406
48,169.3805389404297,65.74976348876953,171.16387939453125,65.1169662475586
49,126.71824645996094,44.642982482910156,126.16576385498047,44.083187103271484
50,168.29331970214844,211.65744018554688,165.94593811035156,215.47488403320312
51,51.52523422241211,151.61602783203125,53.300846099853516,150.8763885498047
52,164.5133056640625,196.40562438964844,161.68060302734375,198.38941955566406
53,75.92427825927734,172.5485382080078,80.23571014404297,172.3426971435547
54,47.039154052734375,137.4658660888672,47.17322540283203,138.86209106445312
55,147.7194061279297,61.63800048828125,146.96444702148438,60.66139221191406
56,7.08686637878418,171.26124572753906,10.149368286132812,174.35391235351562
57,103.73841857910156,39.95441818237305,103.37651062011719,40.652183532714844
58,66.06147766113281,143.20068359375,67.08879852294922,142.49996948242188
59,32.01631546020508,73.9415512084961,31.213275909423828,73.61273193359375
60,146.80325317382812,203.36082458496094,144.75274658203125,207.36363220214844
61,212.3328399658203,219.57144165039062,212.8972930908203,223.69482421875
62,183.74745178222656,163.41368103027344,179.66815185546875,163.3825225830078
63,177.16775512695312,18.426692962646484,177.06637573242188,18.144203186035156
64,99.41960906982422,64.96886444091797,98.2822494506836,65.21563720703125
