frame_num,a,b,c,d
0,159.11849975585938,63.64704513549805,159.20143127441406,63.66122817993164
1,106.35415649414062,59.7421989440918,106.45825958251953,58.97228240966797
2,79.60224914550781,30.074481964111328,79.63134765625,29.686311721801758
3,169.03565979003906,53.86993408203125,170.00534057617188,53.978904724121094
4,119.2595443725586,16.978199005126953,117.89972686767578,16.533884048461914
5,131.2030487060547,66.45205688476562,130.73419189453125,66.20199584960938
6,128.6286163330078,43.256324768066406,128.8111572265625,43.26727294921875
7,148.826171875,84.72319793701172,149.35227966308594,84.93341827392578
8,140.923095703125,18.765666961669922,141.0380096435547,18.449081420898438
9,182.87510681152344,51.88294219970703,182.26248168945312,52.137351989746094
10,113.79891204833984,46.634605407714844,115.23201751708984,45.27937698364258
11,173.8228302001953,65.47941589355469,174.1976776123047,65.08827209472656
12,93.37706756591797,45.897884368896484,93.64732360839844,45.62992477416992
13,42.72773361206055,114.57472229003906,43.46066665649414,114.63709259033203
14,128.27639770507812,96.45564270019531,128.53713989257812,96.57170867919922
15,82.56144714355469,189.18475341796875,82.6030502319336,189.30406188964844
16,74.45377349853516,172.52708435058594,73.97209930419922,172.77499389648438
17,51.65119552612305,186.35879516601562,51.78639602661133,186.19281005859375
18,35.826663970947266,123.73531341552734,35.29838180541992,123.99435424804688
19,97.19805145263672,19.035022735595703,98.11138153076172,18.316417694091797
20,224.27711486816406,40.51384735107422,223.8058624267578,40.34941101074219
21,66.24925231933594,178.0135040283203,64.62744140625,176.94081115722656
22,128.8466796875,35.76080322265625,128.52471923828125,34.53201675415039
23,58.445762634277344,35.38365173339844,58.66835403442383,35.27214431762695
24,106.2064208984375,21.434255599975586,106.51714324951172,21.183958053588867
25,139.73617553710938,88.93324279785156,139.77281188964844,89.1772232055664
26,43.01002502441406,133.39688110351562,42.22809600830078,132.90460205078125
27,119.4284896850586,71.07478332519531,119.32006072998047,70.9642105102539
28,143.56236267089844,65.32552337646484,143.13589477539062,65.14202880859375
29,41.590885162353516,171.59072875976562,41.597686767578125,171.7333984375
30,104.03016662597656,48.84102249145508,104.03868103027344,49.19451904296875
31,127.88136291503906,18.87023162841797,128.14923095703125,19.01384735107422
32,116.53469848632812,103.37561798095703,116.54926300048828,103.52368927001953
33,79.9742431640625,36.2375602722168,80.0216064453125,36.08501434326172
34,164.28671264648438,130.57362365722656,164.42242431640625,130.62701416015625
35,62.37602996826172,204.207275390625,62.647674560546875,204.0327911376953
36,33.973876953125,90.50524139404297,34.22370147705078,90.37960815429688
37,44.77035903930664,15.166364669799805,45.212554931640625,15.132038116455078
38,77.27436065673828,236.67630004882812,77.8181381225586,237.0982666015625
39,93.48284149169922,64.88531494140625,92.85838317871094,64.8813247680664
40,94.44949340820312,49.218257904052734,94.49195861816406,49.17799377441406
41,10.20001220703125,82.34146118164062,9.855982780456543,82.32691955566406
42,194.71075439453125,38.111846923828125,194.34469604492188,38.29564666748047
43,66.35488891601562,18.452777862548828,66.23629760742188,18.444477081298828
44,74.03163146972656,199.9632568359375,72.51111602783203,198.14321899414062
45,157.93421936035156,101.93830108642578,157.9985809326172,102.14603424072266
46,57.16934585571289,171.8847198486328,57.488101959228516,172.03968811035156
47,94.83777618408203,218.0023651123047,92.90672302246094,218.55751037597656
48,156.47561645507812,54.12641906738281,156.4111785888672,54.58530044555664
49,7.466375350952148,92.989501953125,7.8696746826171875,92.68756866455078
50,103.3785400390625,21.54569435119629,104.12986755371094,20.84511375427246
51,61.90901184082031,156.63739013671875,62.286842346191406,156.53073120117188
52,34.48127746582031,87.71109771728516,34.599830627441406,87.66167449951172
53,184.37564086914062,108.61854553222656,183.8727264404297,108.2931137084961
54,103.6292953491211,110.71493530273438,103.5997314453125,110.81781005859375
55,89.6363525390625,245.45770263671875,89.74214935302734,245.67044067382812
56,118.39476013183594,19.59649085998535,117.79814147949219,19.17721939086914
57,104.36004638671875,31.523380279541016,104.30661010742188,31.898536682128906
58,100.57833099365234,251.3449249267578,100.11511993408203,251.03970336914062
59,92.41665649414062,136.76296997070312,92.58673095703125,136.76840209960938
60,34.54629898071289,87.72154998779297,34.66897964477539,87.68103790283203
61,22.2117862701416,144.89488220214844,22.912288665771484,144.86514282226562
62,126.4881362915039,100.93810272216797,125.8997802734375,100.99307250976562
63,228.1241455078125,147.54669189453125,228.3891143798828,147.54811096191406
64,42.19599151611328,135.26588439941406,42.059139251708984,135.1186065673828
65,154.72471618652344,140.82176208496094,154.16490173339844,139.58203125
66,192.62655639648438,16.162567138671875,192.73709106445312,16.686321258544922
67,101.10498046875,99.2474594116211,100.65909576416016,99.29871368408203
68,104.03144836425781,150.71353149414062,103.40663146972656,148.02467346191406
69,184.28163146972656,45.03515625,184.63572692871094,44.87636184692383
70,49.86933517456055,153.11129760742188,50.111572265625,153.43991088867188
71,94.76260375976562,162.43505859375,93.10224914550781,161.19020080566406
72,142.874267578125,95.14140319824219,142.55223083496094,95.42548370361328
73,104.38912200927734,23.695449829101562,104.99004364013672,22.715240478515625
