frame_num,a,b,c,d
0,44.71404266357422,235.60650634765625,44.67207717895508,235.58956909179688
1,100.47674560546875,240.2158203125,100.38870239257812,240.2457275390625
2,156.8245391845703,100.97526550292969,156.22178649902344,100.50874328613281
3,178.10081481933594,147.00775146484375,178.01065063476562,147.02456665039062
4,216.59288024902344,115.2672348022461,216.93275451660156,115.47744750976562
5,112.86097717285156,241.15084838867188,112.84782409667969,241.1271514892578
6,125.55691528320312,48.4666748046875,125.8907470703125,48.02988052368164
7,147.63671875,182.6301727294922,147.499267578125,182.57852172851562
8,98.2422103881836,227.18736267089844,98.1776351928711,227.4412384033203
9,83.25780487060547,241.19680786132812,83.37824249267578,241.10638427734375
10,148.4993133544922,171.2101593017578,148.35763549804688,171.26927185058594
11,42.89811706542969,156.4932403564453,42.903953552246094,156.25604248046875
12,73.4052963256836,227.624267578125,72.5772933959961,227.93319702148438
13,94.62545013427734,216.5547332763672,94.74675750732422,216.73902893066406
14,154.79827880859375,158.97158813476562,154.97584533691406,158.93519592285156
15,149.41998291015625,125.83975982666016,149.0628204345703,125.81566619873047
16,172.7623748779297,79.78516387939453,172.93353271484375,79.32772827148438
17,163.21530151367188,163.19252014160156,162.83175659179688,162.6060791015625
18,32.75581359863281,116.81732940673828,33.25346374511719,116.87969970703125
19,112.96871185302734,241.28921508789062,112.9509506225586,241.28819274902344
20,25.507539749145508,204.0785675048828,25.498516082763672,204.30909729003906
21,20.301382064819336,193.1842498779297,19.953794479370117,193.56924438476562
22,170.5320281982422,53.896820068359375,170.31494140625,53.54166030883789
23,81.93397521972656,227.90536499023438,81.3264389038086,228.16302490234375
24,165.9723358154297,89.53974151611328,165.4277801513672,88.95623016357422
25,48.51076889038086,248.12530517578125,48.57669448852539,248.09239196777344
26,52.63436508178711,58.08808517456055,52.14189147949219,58.01354217529297
27,78.58690643310547,125.48404693603516,78.97643280029297,125.67304229736328
28,164.15489196777344,71.89839935302734,164.2076873779297,71.60687255859375
29,83.00770568847656,125.02507019042969,83.21056365966797,125.4452896118164
30,111.31053161621094,30.052026748657227,111.54644012451172,30.031463623046875
31,166.3185577392578,153.38694763183594,165.96240234375,153.53509521484375
32,167.28878784179688,103.60541534423828,166.8494110107422,103.60450744628906
33,155.44085693359375,110.73888397216797,155.85897827148438,110.81393432617188
34,18.378976821899414,140.86192321777344,18.27903175354004,141.1774139404297
35,179.1837921142578,44.41014099121094,179.50343322753906,44.53038024902344
36,178.61148071289062,68.35659790039062,178.22262573242188,69.23774719238281
37,38.782447814941406,144.59963989257812,38.87258529663086,144.56419372558594
38,173.7572784423828,71.12879180908203,173.35044860839844,70.88566589355469
39,45.9676628112793,193.703125,45.53733444213867,193.72039794921875
40,163.8473358154297,89.97871398925781,163.08157348632812,89.36336517333984
41,153.81005859375,172.5122833251953,154.4664764404297,172.69500732421875
42,150.1726531982422,38.29811477661133,150.39495849609375,38.09672164916992
43,120.93490600585938,180.07102966308594,121.09899139404297,180.29151916503906
44,169.224609375,53.563514709472656,168.81332397460938,52.627349853515625
45,115.88018798828125,194.34181213378906,116.18987274169922,194.39602661132812
46,98.64228820800781,203.68983459472656,98.71250915527344,203.68984985351562
47,64.34590148925781,142.51687622070312,64.34855651855469,142.7239227294922
48,63.94571304321289,154.64183044433594,63.823299407958984,154.65074157714844
49,121.29878997802734,220.17608642578125,121.13569641113281,219.9429168701172
50,73.95755767822266,115.98318481445312,74.31241607666016,115.84352111816406
51,101.53659057617188,154.2157440185547,102.2370834350586,154.42105102539062
52,1.4520468711853027,164.4326629638672,-0.24900245666503906,165.34463500976562
53,88.85466003417969,202.74728393554688,88.69734191894531,202.7056884765625
54,182.79551696777344,19.969688415527344,182.8314666748047,20.134042739868164
55,217.085693359375,246.5044708251953,217.59803771972656,246.3720245361328
56,182.14608764648438,151.98577880859375,181.6915740966797,151.7848358154297
57,34.17780685424805,130.84518432617188,34.769779205322266,130.62393188476562
58,115.06293487548828,147.73867797851562,115.0886001586914,147.83865356445312
59,80.56237030029297,127.90034484863281,80.7567367553711,128.05419921875
60,140.47689819335938,195.6685333251953,139.82192993164062,195.37429809570312
61,60.179359436035156,72.04411315917969,59.54377365112305,72.14893341064453
62,172.52230834960938,60.31079864501953,172.59149169921875,60.7075080871582
63,86.8447494506836,240.61062622070312,87.02568817138672,240.58822631835938
64,62.915348052978516,204.5709228515625,62.897613525390625,204.53639221191406
65,30.9644718170166,102.9742202758789,30.987865447998047,103.09620666503906
66,227.90811157226562,126.61504364013672,227.01304626464844,126.3253173828125
67,64.5361328125,128.1986083984375,64.15237426757812,128.02102661132812
68,152.01046752929688,156.27737426757812,152.22097778320312,156.21273803710938
69,63.58311080932617,60.38876724243164,64.04425811767578,60.52562713623047
70,104.35406494140625,16.07757568359375,104.18151092529297,16.03775405883789
71,87.03028869628906,228.7849884033203,87.0572280883789,228.90298461914062
