frame_num,a,b,c,d
0,62.33103561401367,179.2081756591797,62.55684280395508,179.3622283935547
1,134.4861297607422,212.303955078125,134.45518493652344,212.2508544921875
2,41.57698440551758,217.27403259277344,41.67811965942383,217.0956268310547
3,110.1250228881836,168.68836975097656,110.2744140625,168.74977111816406
4,51.16402053833008,214.12535095214844,51.40682601928711,214.34835815429688
5,30.778621673583984,220.38360595703125,30.3162899017334,220.42137145996094
6,118.6555404663086,214.80325317382812,118.16680908203125,214.7654266357422
7,46.98466491699219,199.94142150878906,47.03708267211914,200.09152221679688
8,140.10731506347656,196.2804412841797,140.6128387451172,196.4033966064453
9,109.40319061279297,185.81187438964844,109.35887908935547,185.68138122558594
10,91.58551025390625,98.58027648925781,91.471435546875,98.41063690185547
11,66.13629913330078,215.29010009765625,66.03486633300781,215.68434143066406
12,87.33374786376953,177.96041870117188,87.44416046142578,177.76864624023438
13,86.376708984375,204.3639678955078,86.30342102050781,204.78799438476562
14,15.679049491882324,224.76596069335938,15.492447853088379,224.93931579589844
15,103.93344116210938,128.9068603515625,103.81260681152344,128.84320068359375
16,70.83241271972656,201.6332550048828,70.69229888916016,201.73672485351562
17,137.85804748535156,204.21205139160156,137.7837371826172,204.1180877685547
18,77.68891143798828,215.94168090820312,77.58207702636719,215.78611755371094
19,73.4513931274414,107.15602111816406,73.58330535888672,107.04386138916016
20,149.56813049316406,161.4209747314453,149.37823486328125,161.4411163330078
21,146.7143096923828,212.9109344482422,146.8977508544922,212.90496826171875
22,43.002098083496094,166.45361328125,42.8027458190918,166.5973663330078
23,106.26581573486328,144.8899688720703,106.15225982666016,144.78233337402344
24,106.49366760253906,142.46807861328125,106.48294067382812,142.55780029296875
25,46.65401077270508,169.56019592285156,46.17282485961914,169.75042724609375
26,100.61079406738281,190.74929809570312,100.575439453125,190.53573608398438
27,116.26233673095703,112.5621109008789,116.20667266845703,112.68309020996094
28,136.90211486816406,145.29331970214844,136.6515655517578,145.53817749023438
29,122.39810943603516,203.88702392578125,122.00203704833984,204.11386108398438
30,67.51902770996094,173.7110595703125,67.42407989501953,173.73568725585938
31,153.03370666503906,203.6305694580078,152.9582977294922,203.309814453125
32,73.74915313720703,185.1255645751953,74.18954467773438,185.10557556152344
33,98.1230239868164,154.59056091308594,98.20275115966797,154.4290771484375
34,187.26071166992188,185.6343994140625,188.06581115722656,185.3086395263672
35,68.98358917236328,207.6334686279297,69.11766815185547,207.71702575683594
36,106.48909759521484,231.02027893066406,106.33489990234375,231.2405242919922
37,146.1939239501953,175.61666870117188,146.18614196777344,175.7971649169922
38,71.69852447509766,133.2616729736328,71.55049133300781,133.18087768554688
39,90.65809631347656,117.1803970336914,90.69409942626953,116.88319396972656
40,152.97018432617188,173.57810974121094,152.68609619140625,173.3778076171875
41,29.413480758666992,186.68142700195312,29.747875213623047,186.4557342529297
42,107.42222595214844,197.98165893554688,107.6524887084961,197.97048950195312
43,128.0529327392578,82.3848876953125,128.1414794921875,81.8536148071289
44,54.900901794433594,191.06832885742188,54.97606658935547,191.264404296875
45,130.04501342773438,147.13644409179688,129.9666290283203,147.0393524169922
46,96.39691925048828,217.6698760986328,96.0909194946289,217.70306396484375
47,158.4475555419922,176.01234436035156,158.6430206298828,176.3338165283203
48,5.128904342651367,142.5187530517578,5.907279014587402,142.64996337890625
49,63.830047607421875,160.99337768554688,63.715152740478516,160.84262084960938
50,134.0351104736328,162.78802490234375,133.79434204101562,162.92982482910156
51,117.05149841308594,227.22430419921875,117.12217712402344,227.54762268066406
52,54.64824676513672,146.84027099609375,54.40914535522461,147.07217407226562
53,62.02646255493164,124.70109558105469,61.58127975463867,124.73151397705078
54,78.74894714355469,224.0936737060547,78.71759033203125,224.27528381347656
55,104.30908966064453,212.49322509765625,104.19560241699219,212.389404296875
56,126.91531372070312,99.85671997070312,126.26826477050781,99.87168884277344
57,114.9107894897461,94.08094024658203,115.2767333984375,94.46666717529297
58,120.68988037109375,166.91766357421875,120.8989028930664,166.92376708984375
59,108.62045288085938,83.59922790527344,108.189453125,83.44713592529297
60,115.7523422241211,210.58944702148438,115.17403411865234,210.63412475585938
61,90.33688354492188,140.9797821044922,90.38683319091797,142.26351928710938
62,105.53976440429688,109.8154296875,106.01807403564453,110.06315612792969
63,76.68834686279297,79.79521942138672,76.8620834350586,79.5511474609375
64,79.63092803955078,113.802734375,80.40869903564453,113.03044128417969
65,92.58573150634766,172.36087036132812,92.52449035644531,172.07138061523438
66,77.21036529541016,95.45344543457031,77.96089935302734,95.42820739746094
67,227.5514373779297,162.39068603515625,227.6355743408203,162.11827087402344
68,175.85568237304688,163.49273681640625,175.36376953125,163.54049682617188
69,18.91275405883789,193.74058532714844,19.336933135986328,193.6160888671875
70,30.705080032348633,172.56956481933594,31.374752044677734,172.61651611328125
71,63.18137741088867,140.12391662597656,62.4355583190918,140.27813720703125
72,57.97562789916992,205.37757873535156,57.701026916503906,205.72402954101562
73,122.0370101928711,142.08709716796875,121.84587860107422,142.281494140625
74,125.60783386230469,199.84732055664062,125.91439819335938,199.58111572265625
